city,state,state_id,lat,lng
"Lockport","Illinois","IL",41.5906,-88.0293
"Loda","Illinois","IL",40.5160,-88.0756
"Lomax","Illinois","IL",40.6792,-91.0754
"Lombard","Illinois","IL",41.8741,-88.0157
"London Mills","Illinois","IL",40.7106,-90.2661
"Long Creek","Illinois","IL",39.8053,-88.8474
"Long Grove","Illinois","IL",42.1967,-88.0058
"Long Point","Illinois","IL",41.0050,-88.8926
"Longview","Illinois","IL",39.8859,-88.0662
"Loraine","Illinois","IL",40.1525,-91.2215
"Lostant","Illinois","IL",41.1252,-89.0668
"Louisville","Illinois","IL",38.7695,-88.5067
"Loves Park","Illinois","IL",42.3364,-88.9975
"Lovington","Illinois","IL",39.7151,-88.6337
"Ludlow","Illinois","IL",40.3866,-88.1259
"Lyndon","Illinois","IL",41.7174,-89.9240
"Lynnville","Illinois","IL",39.6858,-90.3459
"Lynwood","Illinois","IL",41.5235,-87.5510
"Lyons","Illinois","IL",41.8119,-87.8191
"Macedonia","Illinois","IL",38.0525,-88.7054
"Machesney Park","Illinois","IL",42.3666,-89.0266
"Mackinaw","Illinois","IL",40.5341,-89.3550
"Macomb","Illinois","IL",40.4709,-90.6807
"Macon","Illinois","IL",39.7117,-88.9965
"Madison","Illinois","IL",38.7024,-90.1501
"Maeystown","Illinois","IL",38.2267,-90.2331
"Magnolia","Illinois","IL",41.1141,-89.1958
"Mahomet","Illinois","IL",40.1888,-88.3901
"Makanda","Illinois","IL",37.6210,-89.2357
"Malden","Illinois","IL",41.4249,-89.3698
"Malta","Illinois","IL",41.9291,-88.8669
"Manchester","Illinois","IL",39.5423,-90.3303
"Manhattan","Illinois","IL",41.4274,-87.9805
"Manito","Illinois","IL",40.4201,-89.7806
"Manlius","Illinois","IL",41.4557,-89.6692
"Mansfield","Illinois","IL",40.2125,-88.5084
"Manteno","Illinois","IL",41.2470,-87.8457
"Maple Park","Illinois","IL",41.9095,-88.6076
"Mapleton","Illinois","IL",40.5731,-89.7248
"Maquon","Illinois","IL",40.7980,-90.1632
"Marengo","Illinois","IL",42.2299,-88.6163
"Marietta","Illinois","IL",40.4995,-90.3931
"Marine","Illinois","IL",38.7868,-89.7789
"Marion","Illinois","IL",37.7345,-88.9420
"Marissa","Illinois","IL",38.2501,-89.7746
"Mark","Illinois","IL",41.2623,-89.2551
"Markham","Illinois","IL",41.6000,-87.6904
"Maroa","Illinois","IL",40.0365,-88.9561
"Marquette Heights","Illinois","IL",40.6184,-89.6048
"Marseilles","Illinois","IL",41.3099,-88.6850
"Marshall","Illinois","IL",39.3986,-87.6900
"Martinsville","Illinois","IL",39.3381,-87.8814
"Martinton","Illinois","IL",40.9153,-87.7264
"Maryville","Illinois","IL",38.7264,-89.9647
"Mascoutah","Illinois","IL",38.5192,-89.8045
"Mason","Illinois","IL",38.9537,-88.6257
"Mason City","Illinois","IL",40.2022,-89.6974
"Matherville","Illinois","IL",41.2594,-90.6055
"Matteson","Illinois","IL",41.5095,-87.7468
"Mattoon","Illinois","IL",39.4774,-88.3623
"Maunie","Illinois","IL",38.0355,-88.0456
"Maywood","Illinois","IL",41.8798,-87.8442
"Mazon","Illinois","IL",41.2417,-88.4231
"McClure","Illinois","IL",37.3146,-89.4335
"McCook","Illinois","IL",41.7959,-87.8411
"McCullom Lake","Illinois","IL",42.3680,-88.2965
"McHenry","Illinois","IL",42.3387,-88.2932
"McLean","Illinois","IL",40.3136,-89.1686
"McLeansboro","Illinois","IL",38.0902,-88.5388
"McNabb","Illinois","IL",41.1770,-89.2096
"Mechanicsburg","Illinois","IL",39.8021,-89.4067
"Media","Illinois","IL",40.7694,-90.8327
"Medora","Illinois","IL",39.1765,-90.1414
"Melrose Park","Illinois","IL",41.9030,-87.8636
"Melvin","Illinois","IL",40.5709,-88.2471
"Mendon","Illinois","IL",40.0892,-91.2858
"Mendota","Illinois","IL",41.5553,-89.1041
"Menominee","Illinois","IL",42.4747,-90.5429
"Meredosia","Illinois","IL",39.8308,-90.5569
"Merrionette Park","Illinois","IL",41.6812,-87.7012
"Metamora","Illinois","IL",40.7951,-89.3672
"Metcalf","Illinois","IL",39.8004,-87.8078
"Metropolis","Illinois","IL",37.1565,-88.7082
"Mettawa","Illinois","IL",42.2445,-87.9197
"Middletown","Illinois","IL",40.0994,-89.5903
"Midlothian","Illinois","IL",41.6254,-87.7243
"Milan","Illinois","IL",41.4415,-90.5593
"Milford","Illinois","IL",40.6278,-87.6963
"Mill Creek","Illinois","IL",37.3411,-89.2535
"Mill Shoals","Illinois","IL",38.2495,-88.3457
"Millbrook","Illinois","IL",41.6071,-88.5454
"Milledgeville","Illinois","IL",41.9636,-89.7747
"Millington","Illinois","IL",41.5623,-88.6024
"Millstadt","Illinois","IL",38.4579,-90.0834
"Milton","Illinois","IL",39.5646,-90.6499
"Mineral","Illinois","IL",41.3837,-89.8383
"Minier","Illinois","IL",40.4336,-89.3139
"Minonk","Illinois","IL",40.9104,-89.0381
"Minooka","Illinois","IL",41.4507,-88.2791
"Modesto","Illinois","IL",39.4789,-89.9803
"Mokena","Illinois","IL",41.5327,-87.8781
"Moline","Illinois","IL",41.4821,-90.4920
"Momence","Illinois","IL",41.1640,-87.6630
"Monee","Illinois","IL",41.4181,-87.7502
"Monmouth","Illinois","IL",40.9140,-90.6425
"Monroe Center","Illinois","IL",42.1003,-88.9941
"Montgomery","Illinois","IL",41.7237,-88.3633
"Monticello","Illinois","IL",40.0342,-88.5728
"Montrose","Illinois","IL",39.1660,-88.3781
"Morris","Illinois","IL",41.3749,-88.4304
"Morrison","Illinois","IL",41.8076,-89.9616
"Morrisonville","Illinois","IL",39.4217,-89.4590
"Morton","Illinois","IL",40.6135,-89.4669
"Morton Grove","Illinois","IL",42.0423,-87.7890
"Mound City","Illinois","IL",37.0854,-89.1628
"Mound Station","Illinois","IL",40.0066,-90.8737
"Mounds","Illinois","IL",37.1145,-89.2023
"Mount Auburn","Illinois","IL",39.7649,-89.2608
"Mount Carmel","Illinois","IL",38.4187,-87.7695
"Mount Carroll","Illinois","IL",42.0948,-89.9770
"Mount Clare","Illinois","IL",39.1003,-89.8252
"Mount Erie","Illinois","IL",38.5146,-88.2325
"Mount Morris","Illinois","IL",42.0484,-89.4294
"Mount Olive","Illinois","IL",39.0726,-89.7277
"Mount Prospect","Illinois","IL",42.0641,-87.9375
"Mount Pulaski","Illinois","IL",40.0102,-89.2839
"Mount Sterling","Illinois","IL",39.9853,-90.7642
"Mount Vernon","Illinois","IL",38.3140,-88.9174
"Mount Zion","Illinois","IL",39.7793,-88.8834
"Moweaqua","Illinois","IL",39.6265,-89.0187
"Muddy","Illinois","IL",37.7653,-88.5139
"Mulberry Grove","Illinois","IL",38.9245,-89.2662
"Muncie","Illinois","IL",40.1161,-87.8431
"Mundelein","Illinois","IL",42.2693,-88.0102
"Murphysboro","Illinois","IL",37.7678,-89.3324
"Murrayville","Illinois","IL",39.5817,-90.2518
"Naperville","Illinois","IL",41.7480,-88.1659
"Naplate","Illinois","IL",41.3316,-88.8802
"Naples","Illinois","IL",39.7534,-90.6069
"Nashville","Illinois","IL",38.3541,-89.3770
"Nason","Illinois","IL",38.1760,-88.9663
"Nauvoo","Illinois","IL",40.5457,-91.3829
"Nebo","Illinois","IL",39.4421,-90.7882
"Nelson","Illinois","IL",41.7963,-89.6032
"Neoga","Illinois","IL",39.3215,-88.4502
"Neponset","Illinois","IL",41.2968,-89.7894
"New Athens","Illinois","IL",38.3188,-89.8743
"New Baden","Illinois","IL",38.5367,-89.7071
"New Bedford","Illinois","IL",41.5114,-89.7181
"New Berlin","Illinois","IL",39.7261,-89.9143
"New Boston","Illinois","IL",41.1698,-90.9998
"New Burnside","Illinois","IL",37.5787,-88.7727
"New Canton","Illinois","IL",39.6371,-91.0983
"New Douglas","Illinois","IL",38.9697,-89.6665
"New Grand Chain","Illinois","IL",37.2552,-89.0165
"New Haven","Illinois","IL",37.9024,-88.1279
"New Holland","Illinois","IL",40.1835,-89.5825
"New Lenox","Illinois","IL",41.5095,-87.9703
"New Milford","Illinois","IL",42.1750,-89.0569
"New Minden","Illinois","IL",38.4380,-89.3705
"New Salem","Illinois","IL",39.7076,-90.8479
"Newark","Illinois","IL",41.5368,-88.5803
"Newman","Illinois","IL",39.7970,-87.9878
"Newton","Illinois","IL",38.9872,-88.1643
"Niantic","Illinois","IL",39.8541,-89.1653
"Niles","Illinois","IL",42.0278,-87.8099
"Nilwood","Illinois","IL",39.3995,-89.8077
"Noble","Illinois","IL",38.6974,-88.2232
"Nokomis","Illinois","IL",39.3002,-89.2851
"Nora","Illinois","IL",42.4565,-89.9459
"Normal","Illinois","IL",40.5217,-88.9884
"Norridge","Illinois","IL",41.9637,-87.8231
"Norris","Illinois","IL",40.6258,-90.0321
"Norris City","Illinois","IL",37.9790,-88.3279
"North Aurora","Illinois","IL",41.8086,-88.3414
"North Barrington","Illinois","IL",42.2065,-88.1316
"North Chicago","Illinois","IL",42.3172,-87.8595
"North City","Illinois","IL",37.9918,-89.0635
"North Henderson","Illinois","IL",41.0904,-90.4748
"North Pekin","Illinois","IL",40.6114,-89.6225
"North Riverside","Illinois","IL",41.8461,-87.8263
"North Utica","Illinois","IL",41.3536,-89.0109
"Northbrook","Illinois","IL",42.1292,-87.8352
"Northfield","Illinois","IL",42.1025,-87.7791
"Northlake","Illinois","IL",41.9142,-87.9054
"Norwood","Illinois","IL",40.7078,-89.6995
"O'Fallon","Illinois","IL",38.5974,-89.9148
"Oak Brook","Illinois","IL",41.8373,-87.9516
"Oak Forest","Illinois","IL",41.6054,-87.7527
"Oak Grove","Illinois","IL",41.4120,-90.5742
"Oak Lawn","Illinois","IL",41.7139,-87.7528
"Oak Park","Illinois","IL",41.8872,-87.7899
"Oakbrook Terrace","Illinois","IL",41.8538,-87.9691
"Oakdale","Illinois","IL",38.2648,-89.5035
"Oakford","Illinois","IL",40.1011,-89.9652
"Oakland","Illinois","IL",39.6574,-88.0275
"Oakwood","Illinois","IL",40.1101,-87.7769
"Oakwood Hills","Illinois","IL",42.2478,-88.2401
"Oblong","Illinois","IL",39.0022,-87.9107
"Oconee","Illinois","IL",39.2863,-89.1066
"Odell","Illinois","IL",41.0023,-88.5230
"Odin","Illinois","IL",38.6159,-89.0541
"Ogden","Illinois","IL",40.1150,-87.9563
"Oglesby","Illinois","IL",41.2932,-89.0710
"Ohio","Illinois","IL",41.5560,-89.4599
"Ohlman","Illinois","IL",39.3433,-89.2186
"Okawville","Illinois","IL",38.4344,-89.5480
"Old Mill Creek","Illinois","IL",42.4321,-87.9786
"Old Ripley","Illinois","IL",38.8927,-89.5722
"Old Shawneetown","Illinois","IL",37.6971,-88.1387
"Olmsted","Illinois","IL",37.1827,-89.0849
"Olney","Illinois","IL",38.7285,-88.0839
"Olympia Fields","Illinois","IL",41.5170,-87.6924
"Omaha","Illinois","IL",37.8901,-88.3053
"Onarga","Illinois","IL",40.7153,-88.0108
"Oneida","Illinois","IL",41.0722,-90.2247
"Oquawka","Illinois","IL",40.9379,-90.9499
"Orangeville","Illinois","IL",42.4659,-89.6469
"Oreana","Illinois","IL",39.9379,-88.8684
"Oregon","Illinois","IL",42.0132,-89.3354
"Orient","Illinois","IL",37.9176,-88.9773
"Orion","Illinois","IL",41.3514,-90.3762
"Orland Hills","Illinois","IL",41.5905,-87.8414
"Orland Park","Illinois","IL",41.6075,-87.8619
"Oswego","Illinois","IL",41.6834,-88.3372
"Ottawa","Illinois","IL",41.3555,-88.8261
"Otterville","Illinois","IL",39.0508,-90.3984
"Owaneco","Illinois","IL",39.4815,-89.1950
"Palatine","Illinois","IL",42.1180,-88.0430
"Palestine","Illinois","IL",39.0016,-87.6125
"Palmer","Illinois","IL",39.4587,-89.4079
"Palmyra","Illinois","IL",39.4345,-89.9959
"Palos Heights","Illinois","IL",41.6637,-87.7958
"Palos Hills","Illinois","IL",41.6986,-87.8266
"Palos Park","Illinois","IL",41.6679,-87.8891
"Pana","Illinois","IL",39.3829,-89.0642
"Panama","Illinois","IL",39.0290,-89.5246
"Panola","Illinois","IL",40.7829,-89.0203
"Papineau","Illinois","IL",40.9678,-87.7163
"Paris","Illinois","IL",39.6148,-87.6903
"Park City","Illinois","IL",42.3521,-87.8914
"Park Forest","Illinois","IL",41.4817,-87.6867
"Park Ridge","Illinois","IL",42.0125,-87.8436
"Parkersburg","Illinois","IL",38.5891,-88.0568
"Patoka","Illinois","IL",38.7540,-89.0958
"Paw Paw","Illinois","IL",41.6877,-88.9800
"Pawnee","Illinois","IL",39.5937,-89.5846
"Paxton","Illinois","IL",40.4563,-88.1020
"Payson","Illinois","IL",39.8169,-91.2443
"Pearl","Illinois","IL",39.4597,-90.6237
"Pearl City","Illinois","IL",42.2668,-89.8271
"Pecatonica","Illinois","IL",42.3086,-89.3577
"Pekin","Illinois","IL",40.5678,-89.6251
"Peoria","Illinois","IL",40.7520,-89.6154
"Peoria Heights","Illinois","IL",40.7466,-89.5700
"Peotone","Illinois","IL",41.3308,-87.7956
"Percy","Illinois","IL",38.0153,-89.6188
"Perry","Illinois","IL",39.7821,-90.7474
"Peru","Illinois","IL",41.3482,-89.1371
"Pesotum","Illinois","IL",39.9130,-88.2744
"Petersburg","Illinois","IL",40.0143,-89.8452
"Phillipstown","Illinois","IL",38.1429,-88.0181
"Philo","Illinois","IL",40.0033,-88.1563
"Phoenix","Illinois","IL",41.6118,-87.6308
"Pierron","Illinois","IL",38.7772,-89.5645
"Pinckneyville","Illinois","IL",38.0851,-89.3717
"Pingree Grove","Illinois","IL",42.0855,-88.4358
"Piper City","Illinois","IL",40.7562,-88.1890
"Pittsburg","Illinois","IL",37.7771,-88.8499
"Pittsfield","Illinois","IL",39.6201,-90.7936
"Plainfield","Illinois","IL",41.6207,-88.2253
"Plainville","Illinois","IL",39.7848,-91.1815
"Plano","Illinois","IL",41.6757,-88.5293
"Plattville","Illinois","IL",41.5343,-88.3835
"Pleasant Hill","Illinois","IL",39.4432,-90.8730
"Pleasant Plains","Illinois","IL",39.8747,-89.9183
"Plymouth","Illinois","IL",40.2922,-90.9162
"Pocahontas","Illinois","IL",38.8234,-89.5394
"Polo","Illinois","IL",41.9847,-89.5791
"Pontiac","Illinois","IL",40.8894,-88.6409
"Pontoon Beach","Illinois","IL",38.7208,-90.0609
"Pontoosuc","Illinois","IL",40.6284,-91.2112
"Poplar Grove","Illinois","IL",42.3517,-88.8353
"Port Barrington","Illinois","IL",42.2441,-88.1947
"Port Byron","Illinois","IL",41.6160,-90.3280
"Posen","Illinois","IL",41.6290,-87.6859
"Potomac","Illinois","IL",40.3067,-87.7977
"Prairie City","Illinois","IL",40.6210,-90.4649
"Prairie du Rocher","Illinois","IL",38.0816,-90.0977
"Prairie Grove","Illinois","IL",42.2770,-88.2695
"Princeton","Illinois","IL",41.3807,-89.4640
"Princeville","Illinois","IL",40.9348,-89.7547
"Prophetstown","Illinois","IL",41.6702,-89.9348
"Prospect Heights","Illinois","IL",42.1039,-87.9267
"Pulaski","Illinois","IL",37.2163,-89.2078
"Quincy","Illinois","IL",39.9336,-91.3799
"Radom","Illinois","IL",38.2798,-89.1922
"Raleigh","Illinois","IL",37.8262,-88.5304
"Ramsey","Illinois","IL",39.1457,-89.1103
"Rankin","Illinois","IL",40.4645,-87.8959
"Ransom","Illinois","IL",41.1586,-88.6542
"Rantoul","Illinois","IL",40.3031,-88.1549
"Rapids City","Illinois","IL",41.5786,-90.3399
"Raritan","Illinois","IL",40.6958,-90.8251
"Raymond","Illinois","IL",39.3198,-89.5745
"Red Bud","Illinois","IL",38.2096,-89.9989
"Reddick","Illinois","IL",41.0985,-88.2486
"Redmon","Illinois","IL",39.6448,-87.8616
"Reynolds","Illinois","IL",41.3319,-90.6723
"Richmond","Illinois","IL",42.4639,-88.3093
"Richton Park","Illinois","IL",41.4816,-87.7387
"Richview","Illinois","IL",38.3758,-89.1803
"Ridge Farm","Illinois","IL",39.8957,-87.6520
"Ridgway","Illinois","IL",37.7979,-88.2606
"Ridott","Illinois","IL",42.2967,-89.4771
"Ringwood","Illinois","IL",42.3973,-88.3040
"Rio","Illinois","IL",41.1093,-90.3988
"Ripley","Illinois","IL",40.0252,-90.6379
"River Forest","Illinois","IL",41.8950,-87.8194
"River Grove","Illinois","IL",41.9243,-87.8379
"Riverdale","Illinois","IL",41.6441,-87.6366
"Riverside","Illinois","IL",41.8310,-87.8169
"Riverton","Illinois","IL",39.8456,-89.5363
"Riverwoods","Illinois","IL",42.1723,-87.8951
"Roanoke","Illinois","IL",40.7968,-89.2023
"Robbins","Illinois","IL",41.6431,-87.7081
"Roberts","Illinois","IL",40.6148,-88.1841
"Robinson","Illinois","IL",39.0089,-87.7333
"Rochelle","Illinois","IL",41.9197,-89.0629
"Rochester","Illinois","IL",39.7488,-89.5436
"Rock City","Illinois","IL",42.4129,-89.4715
"Rock Falls","Illinois","IL",41.7724,-89.6928
"Rock Island","Illinois","IL",41.4699,-90.5827
"Rock Island Arsenal","Illinois","IL",41.5169,-90.5409
"Rockbridge","Illinois","IL",39.2693,-90.2065
"Rockdale","Illinois","IL",41.5048,-88.1248
"Rockford","Illinois","IL",42.2596,-89.0640
"Rockton","Illinois","IL",42.4445,-89.0634
"Rockwood","Illinois","IL",37.8404,-89.6968
"Rolling Meadows","Illinois","IL",42.0747,-88.0252
"Romeoville","Illinois","IL",41.6318,-88.0997
"Roodhouse","Illinois","IL",39.4840,-90.3740
"Roscoe","Illinois","IL",42.4256,-89.0084
"Rose Hill","Illinois","IL",39.1042,-88.1497
"Roselle","Illinois","IL",41.9809,-88.0861
"Rosemont","Illinois","IL",41.9890,-87.8718
"Roseville","Illinois","IL",40.7307,-90.6638
"Rosiclare","Illinois","IL",37.4239,-88.3501
"Rossville","Illinois","IL",40.3814,-87.6699
"Round Lake","Illinois","IL",42.3435,-88.1059
"Round Lake Beach","Illinois","IL",42.3791,-88.0811
"Round Lake Heights","Illinois","IL",42.3855,-88.1038
"Round Lake Park","Illinois","IL",42.3309,-88.0750
"Roxana","Illinois","IL",38.8315,-90.0464
"Royal","Illinois","IL",40.1930,-87.9721
"Royal Lakes","Illinois","IL",39.1117,-89.9607
"Royalton","Illinois","IL",37.8773,-89.1142
"Ruma","Illinois","IL",38.1306,-90.0004
"Rushville","Illinois","IL",40.1199,-90.5666
"Russellville","Illinois","IL",38.8189,-87.5300
"Rutland","Illinois","IL",40.9838,-89.0413
"Sadorus","Illinois","IL",39.9669,-88.3451
"Sailor Springs","Illinois","IL",38.7645,-88.3602
"Salem","Illinois","IL",38.6279,-88.9591
"Sammons Point","Illinois","IL",41.0316,-87.8593
"San Jose","Illinois","IL",40.3051,-89.6048
"Sandoval","Illinois","IL",38.6121,-89.1193
"Sandwich","Illinois","IL",41.6497,-88.6179
"Sauget","Illinois","IL",38.5842,-90.1608
"Sauk Village","Illinois","IL",41.4906,-87.5706
"Saunemin","Illinois","IL",40.8931,-88.4060
"Savanna","Illinois","IL",42.0904,-90.1395
"Savoy","Illinois","IL",40.0600,-88.2552
"Sawyerville","Illinois","IL",39.0785,-89.8020
"Saybrook","Illinois","IL",40.4283,-88.5266
"Scales Mound","Illinois","IL",42.4750,-90.2525
"Schaumburg","Illinois","IL",42.0308,-88.0838
"Schiller Park","Illinois","IL",41.9586,-87.8693
"Schram City","Illinois","IL",39.1631,-89.4609
"Sciota","Illinois","IL",40.5626,-90.7480
"Scott AFB","Illinois","IL",38.5412,-89.8530
"Scottville","Illinois","IL",39.4777,-90.1038
"Seaton","Illinois","IL",41.1023,-90.7991
"Seatonville","Illinois","IL",41.3651,-89.2728
"Secor","Illinois","IL",40.7418,-89.1350
"Seneca","Illinois","IL",41.3209,-88.5888
"Sesser","Illinois","IL",38.0906,-89.0510
"Shabbona","Illinois","IL",41.7654,-88.8845
"Shannon","Illinois","IL",42.1525,-89.7402
"Shawneetown","Illinois","IL",37.7157,-88.1866
"Sheffield","Illinois","IL",41.3580,-89.7391
"Shelbyville","Illinois","IL",39.4097,-88.8005
"Sheldon","Illinois","IL",40.7710,-87.5657
"Sheridan","Illinois","IL",41.5293,-88.6804
"Sherman","Illinois","IL",39.8876,-89.6066
"Sherrard","Illinois","IL",41.3109,-90.4991
"Shiloh","Illinois","IL",38.5534,-89.9161
"Shipman","Illinois","IL",39.1203,-90.0452
"Shorewood","Illinois","IL",41.5169,-88.2146
"Shumway","Illinois","IL",39.1834,-88.6532
"Sibley","Illinois","IL",40.5874,-88.3788
"Sidell","Illinois","IL",39.9097,-87.8236
"Sidney","Illinois","IL",40.0250,-88.0721
"Sigel","Illinois","IL",39.2257,-88.4945
"Silvis","Illinois","IL",41.4976,-90.4101
"Simpson","Illinois","IL",37.4673,-88.7557
"Sims","Illinois","IL",38.3618,-88.5355
"Skokie","Illinois","IL",42.0360,-87.7400
"Sleepy Hollow","Illinois","IL",42.0912,-88.3138
"Smithboro","Illinois","IL",38.8946,-89.3399
"Smithfield","Illinois","IL",40.4744,-90.2951
"Smithton","Illinois","IL",38.4159,-89.9902
"Somonauk","Illinois","IL",41.6419,-88.6733
"Sorento","Illinois","IL",39.0008,-89.5748
"South Barrington","Illinois","IL",42.0881,-88.1580
"South Beloit","Illinois","IL",42.4825,-89.0260
"South Chicago Heights","Illinois","IL",41.4831,-87.6369
"South Elgin","Illinois","IL",41.9906,-88.3135
"South Holland","Illinois","IL",41.5977,-87.6022
"South Jacksonville","Illinois","IL",39.7025,-90.2292
"South Pekin","Illinois","IL",40.4955,-89.6524
"South Roxana","Illinois","IL",38.8120,-90.0612
"South Wilmington","Illinois","IL",41.1745,-88.2795
"Southern View","Illinois","IL",39.7543,-89.6511
"Sparland","Illinois","IL",41.0295,-89.4410
"Sparta","Illinois","IL",38.1513,-89.7185
"Spaulding","Illinois","IL",39.8663,-89.5447
"Spillertown","Illinois","IL",37.7646,-88.9204
"Spring Bay","Illinois","IL",40.8206,-89.5286
"Spring Grove","Illinois","IL",42.4545,-88.2399
"Spring Valley","Illinois","IL",41.3362,-89.2038
"Springerton","Illinois","IL",38.1786,-88.3548
"Springfield","Illinois","IL",39.7709,-89.6540
"St. Anne","Illinois","IL",41.0230,-87.7179
"St. Augustine","Illinois","IL",40.7213,-90.4069
"St. Charles","Illinois","IL",41.9193,-88.3109
"St. David","Illinois","IL",40.4920,-90.0519
"St. Elmo","Illinois","IL",39.0210,-88.8508
"St. Francisville","Illinois","IL",38.5918,-87.6474
"St. Jacob","Illinois","IL",38.7198,-89.7680
"St. Johns","Illinois","IL",38.0333,-89.2400
"St. Joseph","Illinois","IL",40.1140,-88.0354
"St. Libory","Illinois","IL",38.3634,-89.7135
"St. Peter","Illinois","IL",38.8676,-88.8505
"St. Rose","Illinois","IL",38.6826,-89.5536
"Standard","Illinois","IL",41.2558,-89.1818
"Standard City","Illinois","IL",39.3504,-89.7836
"Stanford","Illinois","IL",40.4322,-89.2209
"Staunton","Illinois","IL",39.0116,-89.7910
"Ste. Marie","Illinois","IL",38.9300,-88.0278
"Steeleville","Illinois","IL",38.0086,-89.6624
"Steger","Illinois","IL",41.4723,-87.6176
"Sterling","Illinois","IL",41.7996,-89.6956
"Steward","Illinois","IL",41.8493,-89.0150
"Stewardson","Illinois","IL",39.2637,-88.6302
"Stickney","Illinois","IL",41.8183,-87.7730
"Stillman Valley","Illinois","IL",42.1055,-89.1791
"Stockton","Illinois","IL",42.3526,-90.0020
"Stone Park","Illinois","IL",41.9033,-87.8805
"Stonefort","Illinois","IL",37.6178,-88.7051
"Stonington","Illinois","IL",39.6385,-89.1921
"Stoy","Illinois","IL",38.9968,-87.8336
"Strasburg","Illinois","IL",39.3498,-88.6219
"Strawn","Illinois","IL",40.6537,-88.3999
"Streamwood","Illinois","IL",42.0209,-88.1779
"Streator","Illinois","IL",41.1245,-88.8297
